"Module","Topic","EnglishTerm","Chinese","SimpleEnglish","ChineseExplanation","SourceFile","RawFile","CandidateType"
"11","11-failure-handling","tool failure","Failure type","A failure of an external tool or its invocation.","Step 2; tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","tool error","Failure type / alias candidate","An error returned by or encountered while using a tool.","Tool-call context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safety failure","Failure type","A failure condition in which proceeding could be unsafe or violate a safety requirement.","Step 2 supporting text","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safety error","Failure type / alias candidate","An error associated with safety constraints or unsafe continuation.","Safety-failure category","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","transient / input / tool / safety","Failure taxonomy","Four example classes used to understand the cause of failure.","Step 2 supporting sentence","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","choose","Process step","Select the response that should be taken for the classified failure.","Step 3 label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","response selection","Decision process","Choosing among retry, fallback, ask, review, or stop.","Step 3","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","choose a response","Process label","Select an appropriate next action after classification.","Step 3 supporting label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","decision","Control concept","A selected next action in the failure workflow.","Response-choice context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","decision rule","Policy candidate","A rule mapping a failure condition to a response.","Implied by 鈥渟elect a response鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","retry, fallback, ask, review, or stop","Response set","The five response categories named in the choice step.","Step 3 supporting sentence","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recover","Process step","Take the selected safe path and continue only if the result is usable.","Step 4 label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recovery","Process / mechanism","The act of returning to a usable, safe state after failure.","Step 4","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recovery path","Process / mechanism","The route followed after a failure to obtain a usable result or stop safely.","Step 4 supporting label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","take the safe path","Process label","Follow a controlled route after choosing a response.","Step 4","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","usable result","Outcome criterion","A result that can safely support continuation or delivery.","Step 4 supporting text","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","result usability","Quality criterion / metric candidate","Whether an output is suitable for the next step or the user.","鈥渨hen the result is usable鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","continue only when usable","Safety rule","Do not proceed unless the result passes the usability condition.","Step 4 supporting sentence","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safe recovery","Recovery / safety concept","Recovery that does not propagate invalid, unsafe, or fabricated output.","Process context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","record","Process step","Log the failure event and its outcome for later learning.","Step 5 label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recording","Process / mechanism","Capturing information about a failure and response.","Step 5","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure record","Observability artifact","A stored description of a failure event and what happened next.","Step 5","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","event record","Observability artifact / alias candidate","A record of an occurrence in the system.","鈥淟earn from the event鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","learn from the event","Improvement process","Use failure information to improve the system.","Step 5 supporting label","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure logging","Observability mechanism","Recording failures for diagnosis, measurement, and improvement.","Step 5 supporting sentence","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","log the failure","Process action","Write down the relevant failure event and context.","Step 5","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","system improvement","Improvement outcome","Changes made to improve future failure handling or reliability.","Step 5","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","continuous improvement","Improvement concept / related candidate","Ongoing refinement based on recorded failures.","鈥渋mprove the system鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","five-step process","Process structure","Detect, classify, choose, recover, and record.","Process-flow block","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","detect 鈫?classify 鈫?choose 鈫?recover 鈫?record","Process sequence","Ordered failure-handling lifecycle presented on the page.","Process flow","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","process flow","Visualization / workflow","A visual sequence showing the five failure-handling steps.","`process-flow` block","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","step card","UI / process representation","One visual card representing a workflow step.","HTML structure; retained as raw candidate","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","request","Input / workflow object","A user or system instruction requiring a result.","Definition; related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","user request","Input / workflow object","A request submitted by a user to the AI system.","Tool-outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","structured-data request","Request type","A request asking the system to produce data in a defined structure.","Invalid JSON example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","external API request","Request type","A request requiring a call to an external API.","Tool-outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","AI system","System","The complete AI-enabled mechanism that receives requests and returns results.","Lede; definition","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","system behavior","System property","What the system does in response to normal or failed operations.","Failure-handling plan","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","system action","Response concept","The next action taken by the system after failure.","Error-message contrast","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","request path","Workflow path","The route from a request through processing to a result.","Related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","normal path","Workflow path","The primary path followed when no failure occurs.","Emergency-plan analogy; fallback contrast","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure path","Workflow path","The route followed after an error or invalid result.","Clear paths for failure","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","next action","Decision / response","The action selected after a failure is detected.","鈥渄efines the system鈥檚 next action鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","tool call","Integration operation","A request from the AI system to an external capability.","Definition; related concepts","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","tool calling","Related concept / process","The mechanism by which an AI system invokes external tools.","Related-concept chip","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","external tool","Integration dependency","A service or capability outside the core AI model that the system invokes.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","external API","Integration dependency","An external service interface required for a tool-dependent request.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","tool outage","Failure event","A period when an external tool or API is unavailable.","Real-world example heading","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","outage","Availability failure / alias candidate","A loss or interruption of service availability.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","API outage","Failure type / alias candidate","An outage affecting an external API.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","timeout","Failure signal / metric","A condition in which a request or tool response does not arrive within the allowed time.","Tool outage example; detection checks","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","timed-out request","Failure event / alias candidate","A request that exceeded its time limit.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","external dependency","Reliability concept","A service outside the system whose availability affects the result.","Tool outage context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","dependency failure","Failure type / alias candidate","A failure caused by an unavailable or malfunctioning dependency.","Tool outage context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fabricated result","Unsafe output","An invented result returned instead of acknowledging a failed dependency or missing evidence.","鈥渃lear status instead of a fabricated result鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","false result","Unsafe output / alias candidate","An output presented as valid although it is not grounded in a successful operation.","Fabricated-result context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","clear status","User communication","An explicit status message explaining that a requested operation could not be completed.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","try later","User guidance","A suggested future action when an external dependency is temporarily unavailable.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","controlled status","Communication / output candidate","A bounded status response that makes failure visible.","Tool outage context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","invalid JSON","Output failure example","Structured output that cannot be parsed as valid JSON.","Business example heading","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","JSON","Format / abbreviation candidate","A structured data format used as the example output.","Invalid JSON example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","structured data","Data representation","Data organized according to an expected format or fields.","Business example input","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","invalid response","Output failure","A response that does not satisfy the expected format or validity rules.","Business example system line","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","valid data","Acceptable output","Data that passes the relevant validity or schema requirements.","Business example output","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","validation","Quality-control process","Checking whether a response satisfies expected rules or structure.","Validation error; schema check","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","valid result","Acceptable output","A result that passes validation and can be used.","Business example output","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","business example","Example category","A failure-handling scenario in a business workflow.","Example heading","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","AI product example","Example category","A failure-handling scenario in a user-facing AI product.","Example heading","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","input","Workflow object","Data or request provided to the system.","Both examples; related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","system receives","Process event","The system obtains a response or request to process.","Invalid JSON example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","response","Output object","A result returned by a system, model, or tool.","Invalid response; error response","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","output","Workflow object","The result returned by the AI system.","Definition; examples; related tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","valid output","Acceptable output","Output that meets the expected format and can be safely consumed.","Invalid JSON example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","controlled failure output","Output strategy","A failure response that is explicit, bounded, and not fabricated.","Invalid JSON and outage examples","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","鈥渇ailure handling鈥?versus 鈥渞etry鈥?","Comparison pair","The topic is broader than retry because it includes multiple responses.","What it is NOT","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","Retry Only","Misconception label","The mistaken idea that all failure handling consists of retrying.","Comparison heading","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","retry-only strategy","Limited strategy","A strategy that treats retry as the only possible response.","Failure Handling 鈮?Retry Only","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","鈥渇ailure handling鈥?versus 鈥渆rror message鈥?","Comparison pair","Failure handling defines action; an error message communicates that something went wrong.","What it is NOT","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error message","Communication artifact","A message that tells a user or system that something went wrong.","Comparison card","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure-handling action","System action","The next operational response specified by failure handling.","Error-message contrast","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","鈥渇ailure handling鈥?versus 鈥渋gnoring errors鈥?","Comparison pair","Failure handling exposes uncertainty and chooses a safe path; ignoring errors does not.","What it is NOT","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","ignoring errors","Unsafe behavior","Continuing without acknowledging or responding to an error.","Comparison card","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error suppression","Unsafe behavior / alias candidate","Hiding or discarding errors so the system appears to continue.","Ignoring-errors context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","uncertainty","Safety / communication concept","The condition of not having a trustworthy result or enough information.","鈥渕akes uncertainty visible鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","visible uncertainty","Communication principle","Explicitly showing that the system lacks a dependable result.","Ignoring-errors comparison","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","unsafe continuation","Failure-handling anti-pattern","Continuing after an error without a safe or usable result.","Ignoring-errors comparison","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safe result","Outcome criterion","A result that is usable and appropriate to return or pass onward.","Comparison; takeaway","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fabricated output","Anti-pattern / alias candidate","An invented output presented as though an operation succeeded.","Tool outage example","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","related concepts","Navigation / concept group","Topics connected to failure handling by the page.","Related-concepts section","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","concept tree","Relationship representation","A compact expression of the request-to-response workflow.","`Request 鈫?AI / Tool 鈫?Validate result...`","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","Request 鈫?AI / Tool 鈫?Validate result 鈫?Retry / Fallback / Ask / Review / Stop","Workflow expression","The page鈥檚 high-level system and response chain.","Related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","validate result","Workflow step","Check whether the produced result is acceptable before continuing.","Related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","result validation","Workflow / mechanism","The validation stage between production and recovery response.","Related-concept tree","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","stop","Response action","End the workflow when retry, fallback, asking, or review is not appropriate.","Related-concept tree; choice step","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","Structured Outputs","Related topic","A linked concept about producing outputs that follow a defined structure.","Related-concept chip","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","System Prompts","Related topic","A linked concept about system-level instructions that can specify behavior.","Related-concept chip","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","Failure Modes","Related topic","A linked concept about ways an AI system can produce incorrect, unsafe, or unusable results.","Related-concept chip","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","Tool Calling","Related topic","A linked concept about invoking external tools.","Related-concept chip","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","reliability engineering","Related-context candidate","Designing systems to remain dependable and respond safely under failure.","Parent-module context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","graceful degradation","Related-context candidate","Providing a reduced but safe capability when the primary path fails.","Fallback context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fail-safe behavior","Related-context candidate","Behavior that moves toward a safe state when a failure occurs.","Safe-stop context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fail-closed","Related-context candidate","Defaulting to denial or non-action when safety cannot be established.","Safety-stop context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fail-open","Related-context candidate","Continuing or allowing action when a failure occurs.","Important contrast to safe stop; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","circuit breaker","Related-context candidate","A mechanism that stops repeated calls to a failing dependency.","Tool-outage context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","backoff","Related-context candidate","Delaying retries, often with increasing wait times.","Retry-policy context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","exponential backoff","Related-context candidate","Increasing retry delays exponentially to reduce pressure on a dependency.","Retry-policy context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","retry budget","Related-context candidate","A bound on the number or cost of retry attempts.","Retry-policy context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","idempotency","Related-context candidate","Property that allows a repeated operation without unintended duplicate effects.","Retry safety context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error taxonomy","Related-context candidate","A structured classification of error or failure types.","Classify step; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","root-cause analysis","Related-context candidate","Investigation of the underlying cause of a failure.","Understand the cause; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","observability","Related-context candidate","Ability to understand system behavior from logs, signals, and outputs.","Check and record steps; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","logging","Related-context candidate","Recording system events for diagnosis and improvement.","Record step; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","audit trail","Related-context candidate","Traceable record of requests, failures, actions, and outcomes.","Record step; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","incident","Related-context candidate","A failure event significant enough to track or respond to operationally.","Event-record context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","incident response","Related-context candidate","Coordinated process for handling a significant system failure.","Emergency-plan analogy; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","service-level objective (SLO)","Metric / abbreviation candidate","A target level of service reliability or availability.","Timeout/outage context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","availability","Metric / quality candidate","The proportion of time a service or dependency is operational.","Tool outage context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error rate","Metric candidate","The rate at which operations fail or return errors.","Error-check context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","timeout rate","Metric candidate","The rate at which operations exceed their time limits.","Timeout-check context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","retry rate","Metric candidate","The share of operations requiring one or more retries.","Retry context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fallback rate","Metric candidate","The share of requests completed through a fallback path.","Fallback context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recovery rate","Metric candidate","The share of failures that return to a usable result.","Recover step; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","escalation rate","Metric candidate","The share of failures sent to human review.","Human-review context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safe-stop rate","Metric candidate","The share of failures that terminate through a safe stop.","Stop context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","mean time to recovery (MTTR)","Metric / abbreviation candidate","Average time required to recover after a failure.","Recovery context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","mean time to failure (MTTF)","Metric / abbreviation candidate","Average operating time before a failure.","Reliability context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","user-visible failure","Communication / quality candidate","A failure presented clearly to the user rather than hidden.","Clear status; visible uncertainty","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","silent failure","Failure anti-pattern","A failure that is hidden or not communicated to the user or operators.","Contrast with visible uncertainty; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","graceful error handling","Design principle / alias candidate","Handling failure with a useful, bounded, user-understandable response.","Controlled failure context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","robust system","System quality","A system that continues safely or fails clearly under adverse conditions.","Reliability context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","robustness","Quality concept","Ability to tolerate or safely handle unexpected conditions.","Failure-handling context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","resilience","Quality concept","Ability to recover from disruptions and continue dependable service.","Recovery context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fault tolerance","Quality concept","Ability to keep functioning or fail safely despite component faults.","Fallback/recovery context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","safety guard","Safety mechanism","A constraint or check that prevents unsafe continuation.","Safety failures; safe path","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","guardrail","Safety mechanism / alias candidate","A rule or control limiting unsafe behavior.","Safety context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","human-in-the-loop","Oversight / related candidate","A design in which people review or guide system decisions.","Human review response; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","escalation","Human-control process","Transfer of a case to a higher authority or human reviewer.","Human review response","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fallback model","Recovery mechanism","An alternate model used when the primary model is unavailable or unsuitable.","Fallback context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","fallback service","Recovery mechanism","An alternate service used when the primary service fails.","Tool outage context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","default response","Recovery / output candidate","A predefined response used when the normal result cannot be produced.","Fallback context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","placeholder response","Output candidate","A temporary or explicit non-result used instead of inventing content.","Failure-output context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","validation gate","Control point","A checkpoint that must pass before the workflow continues.","Schema/evidence checks; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","acceptance criterion","Quality criterion","A condition a result must satisfy to be considered usable.","Valid/usable result context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","termination condition","Control criterion","A condition requiring the system to stop processing.","Safe stop; stop response","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recovery condition","Control criterion","A condition under which the system may safely continue.","Continue only when usable","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure signal","Detection input","An error, timeout, schema issue, or evidence issue indicating a problem.","Detect step","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error code","Diagnostic artifact / alias candidate","A coded identifier describing an error condition.","Error-check context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","status code","Diagnostic artifact / alias candidate","A code communicating success or failure status.","Error/status context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","exception","Failure / programming candidate","An abnormal condition that interrupts the normal flow.","Error-handling context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","exception handling","Process / alias candidate","Detecting and responding to exceptional conditions.","Failure-handling synonym candidate","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recovery action","Response category","An action taken to restore a usable path after failure.","Retry/fallback/review/stop","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","response policy","Policy concept","The policy that maps classes of failure to actions.","Choose step; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure policy","Policy concept","Rules defining how the system behaves under different failures.","Failure-handling plan","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","operational policy","Policy concept","Rules governing system behavior in live operation.","Retry/fallback/status context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","user guidance","Communication action","Instructions such as supplying missing information or trying later.","Ask/timeout examples","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","status message","Communication artifact","A message communicating the current state or failure.","Clear status","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","explanation","Communication concept","Information that helps a user understand why the normal result was not returned.","Error message; clear status","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","transparency","Safety / communication principle","Making limitations, uncertainty, and failure visible.","鈥渕akes uncertainty visible鈥?","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","trustworthiness","Quality concept","The degree to which users can rely on the system鈥檚 outputs and failure behavior.","Reliable system; fabricated-result contrast","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","dependable behavior","Quality concept","Consistent, predictable behavior in normal and failed cases.","Reliable AI system","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","learning loop","Improvement mechanism","Use recorded failures to make future behavior better.","Record and improve","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","feedback loop","Improvement mechanism / alias candidate","Information from outcomes feeds changes to the system.","Learn from event; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","post-failure analysis","Improvement process","Reviewing a failure after the event to understand and reduce recurrence.","Record/learn context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","remediation","Improvement action","A change made to correct or prevent a failure.","Improve the system; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","prevention","Reliability action","Changes that reduce the chance of a future failure.","Learn and improve context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","recurrence","Reliability concept","The same or similar failure happening again.","Improvement context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","error budget","Reliability metric / policy candidate","An allowed amount of failure within a reliability target.","Reliability context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","failure budget","Reliability policy / alias candidate","An allowed tolerance for failures or unsuccessful requests.","Error-budget context; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","output contract","Interface / validation candidate","An expected agreement about the structure and meaning of an output.","Schema/structured-output context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","schema contract","Interface / validation candidate","A structural agreement an output must satisfy.","Schema check; invalid JSON","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","API contract","Interface / dependency candidate","Expected request and response behavior between services.","External API context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","input contract","Interface / validation candidate","Requirements a request or input must satisfy.","Input-failure context","11-failure-handling.html","11-failure-handling.md","Main Candidate"
"11","11-failure-handling","evidence threshold","Validation / safety candidate","Minimum evidence required before accepting a result.","Evidence check; retained for review","11-failure-handling.html","11-failure-handling.md","Main Candidate"
